genre,date,count
Dance-rock,2008,0.92
Dance-rock,2009,0.0
Dance-rock,2010,0.37
Dance-rock,2011,0.45
Dance-rock,2012,0.0
Dance-rock,2013,1.01
Dance-rock,2014,2.38
Dance-rock,2015,7.14
Dance-rock,2016,0.0
Dance-rock,2017,0.0
Dance-rock,2018,0.0
Dance-rock,2019,0.0
Dance-rock,2020,0.0
Experimental rock,1954,0.0
Experimental rock,1955,0.0
Experimental rock,1956,0.0
Experimental rock,1957,0.0
Experimental rock,1958,0.0
Experimental rock,1959,0.0
Experimental rock,1960,0.0
Experimental rock,1961,0.0
Experimental rock,1962,0.0
Experimental rock,1963,0.0
Experimental rock,1964,1.59
Experimental rock,1965,0.0
Experimental rock,1966,2.91
Experimental rock,1967,2.86
Experimental rock,1968,2.0
Experimental rock,1969,1.09
Experimental rock,1970,0.0
Experimental rock,1971,0.0
Experimental rock,1972,0.0
Experimental rock,1973,3.12
Experimental rock,1974,1.82
Experimental rock,1975,6.67
Experimental rock,1976,0.0
Experimental rock,1977,0.0
Experimental rock,1978,4.62
Experimental rock,1979,4.12
Experimental rock,1980,0.66
Experimental rock,1981,2.73
Experimental rock,1982,2.63
Experimental rock,1983,2.99
Experimental rock,1984,3.42
Experimental rock,1985,1.47
Experimental rock,1986,0.7
Experimental rock,1987,1.33
Experimental rock,1988,1.8
Experimental rock,1989,2.72
Experimental rock,1990,2.19
Experimental rock,1991,2.34
Experimental rock,1992,2.27
Experimental rock,1993,4.17
Experimental rock,1994,3.55
Experimental rock,1995,3.5
Experimental rock,1996,2.08
Experimental rock,1997,2.51
Experimental rock,1998,1.95
Experimental rock,1999,2.95
Experimental rock,2000,3.58
Experimental rock,2001,3.4
Experimental rock,2002,3.38
Experimental rock,2003,2.31
Experimental rock,2004,3.52
Experimental rock,2005,2.0
Experimental rock,2006,3.15
Experimental rock,2007,3.93
Experimental rock,2008,1.23
Experimental rock,2009,2.53
Experimental rock,2010,2.22
Experimental rock,2011,1.79
Experimental rock,2012,1.48
Experimental rock,2013,1.01
Experimental rock,2014,2.38
Experimental rock,2015,0.0
Experimental rock,2016,0.0
Experimental rock,2017,0.0
Experimental rock,2018,0.0
Experimental rock,2019,0.0
Experimental rock,2020,0.0
Folk rock,1954,0.0
Folk rock,1955,0.0
Folk rock,1956,0.0
Folk rock,1957,50.0
Folk rock,1958,0.0
Folk rock,1959,0.0
Folk rock,1960,21.43
Folk rock,1961,0.0
Folk rock,1962,10.0
Folk rock,1963,6.06
Folk rock,1964,12.7
Folk rock,1965,12.4
Folk rock,1966,7.77
Folk rock,1967,7.62
Folk rock,1968,8.0
Folk rock,1969,6.52
Folk rock,1970,2.9
Folk rock,1971,6.82
Folk rock,1972,0.0
Folk rock,1973,0.0
Folk rock,1974,3.64
Folk rock,1975,0.0
Folk rock,1976,1.56
Folk rock,1977,1.14
Folk rock,1978,1.54
Folk rock,1979,1.03
Folk rock,1980,1.99
Folk rock,1981,1.82
Folk rock,1982,0.0
Folk rock,1983,0.0
Folk rock,1984,1.37
Folk rock,1985,2.94
Folk rock,1986,0.0
Folk rock,1987,2.0
Folk rock,1988,1.8
Folk rock,1989,2.72
Folk rock,1990,1.64
Folk rock,1991,2.34
Folk rock,1992,1.89
Folk rock,1993,1.39
Folk rock,1994,1.42
Folk rock,1995,1.4
Folk rock,1996,2.42
Folk rock,1997,0.94
Folk rock,1998,1.3
Folk rock,1999,1.34
Folk rock,2000,2.48
Folk rock,2001,1.7
Folk rock,2002,2.66
Folk rock,2003,1.92
Folk rock,2004,1.76
Folk rock,2005,2.55
Folk rock,2006,2.03
Folk rock,2007,1.97
Folk rock,2008,3.37
Folk rock,2009,4.11
Folk rock,2010,1.85
Folk rock,2011,4.93
Folk rock,2012,3.7
Folk rock,2013,2.02
Folk rock,2014,0.0
Folk rock,2015,0.0
Folk rock,2016,12.5
Folk rock,2017,0.0
Folk rock,2018,0.0
Folk rock,2019,0.0
Folk rock,2020,0.0
Funk rock,1954,0.0
Funk rock,1955,0.0
Funk rock,1956,0.0
Funk rock,1957,0.0
Funk rock,1958,0.0
Funk rock,1959,0.0
Funk rock,1960,3.57
Funk rock,1961,0.0
Funk rock,1962,0.0
Funk rock,1963,0.0
Funk rock,1964,0.0
Funk rock,1965,0.0
Funk rock,1966,0.0
Funk rock,1967,0.0
Funk rock,1968,6.0
Funk rock,1969,2.17
Funk rock,1970,1.45
Funk rock,1971,0.0
Funk rock,1972,1.89
Funk rock,1973,0.0
Funk rock,1974,0.0
Funk rock,1975,2.22
Funk rock,1976,0.0
Funk rock,1977,0.0
Funk rock,1978,3.08
Funk rock,1979,2.06
Funk rock,1980,0.0
Funk rock,1981,0.91
Funk rock,1982,2.63
Funk rock,1983,0.75
Funk rock,1984,0.68
Funk rock,1985,0.0
Funk rock,1986,2.11
Funk rock,1987,1.33
Funk rock,1988,2.7
Funk rock,1989,0.54
Funk rock,1990,1.09
Funk rock,1991,0.93
Funk rock,1992,0.0
Funk rock,1993,0.46
Funk rock,1994,0.35
Funk rock,1995,0.7
Funk rock,1996,0.35
Funk rock,1997,0.63
Funk rock,1998,0.98
Funk rock,1999,0.27
Funk rock,2000,0.0
Funk rock,2001,0.0
Funk rock,2002,0.24
Funk rock,2003,0.0
Funk rock,2004,0.39
Funk rock,2005,0.0
Funk rock,2006,0.45
Funk rock,2007,0.56
Funk rock,2008,0.0
Funk rock,2009,0.0
Funk rock,2010,0.0
Funk rock,2011,0.0
Funk rock,2012,0.74
Funk rock,2013,0.0
Funk rock,2014,0.0
Funk rock,2015,0.0
Funk rock,2016,0.0
Funk rock,2017,0.0
Funk rock,2018,0.0
Funk rock,2019,0.0
Funk rock,2020,0.0
Garage rock,1954,0.0
Garage rock,1955,0.0
Garage rock,1956,0.0
Garage rock,1957,50.0
Garage rock,1958,66.67
Garage rock,1959,28.57
Garage rock,1960,35.71
Garage rock,1961,16.67
Garage rock,1962,33.33
Garage rock,1963,45.45
Garage rock,1964,37.3
Garage rock,1965,35.66
Garage rock,1966,28.16
Garage rock,1967,9.52
Garage rock,1968,2.0
Garage rock,1969,2.17
Garage rock,1970,1.45
Garage rock,1971,0.0
Garage rock,1972,0.0
Garage rock,1973,1.56
Garage rock,1974,0.0
Garage rock,1975,0.0
Garage rock,1976,3.12
Garage rock,1977,1.14
Garage rock,1978,0.0
Garage rock,1979,3.09
Garage rock,1980,1.32
Garage rock,1981,1.82
Garage rock,1982,1.32
Garage rock,1983,0.75
Garage rock,1984,2.74
Garage rock,1985,2.21
Garage rock,1986,1.41
Garage rock,1987,2.0
Garage rock,1988,1.8
Garage rock,1989,0.54
Garage rock,1990,2.73
Garage rock,1991,2.34
Garage rock,1992,2.27
Garage rock,1993,1.85
Garage rock,1994,2.13
Garage rock,1995,0.35
Garage rock,1996,1.73
Garage rock,1997,1.57
Garage rock,1998,1.95
Garage rock,1999,2.68
Garage rock,2000,1.93
Garage rock,2001,1.7
Garage rock,2002,0.97
Garage rock,2003,1.73
Garage rock,2004,0.59
Garage rock,2005,1.09
Garage rock,2006,1.35
Garage rock,2007,1.69
Garage rock,2008,2.15
Garage rock,2009,2.85
Garage rock,2010,2.59
Garage rock,2011,3.14
Garage rock,2012,0.0
Garage rock,2013,2.02
Garage rock,2014,0.0
Garage rock,2015,0.0
Garage rock,2016,0.0
Garage rock,2017,0.0
Garage rock,2018,0.0
Garage rock,2019,0.0
Garage rock,2020,0.0
Glam rock,1954,0.0
Glam rock,1955,0.0
Glam rock,1956,0.0
Glam rock,1957,0.0
Glam rock,1958,0.0
Glam rock,1959,0.0
Glam rock,1960,0.0
Glam rock,1961,0.0
Glam rock,1962,0.0
Glam rock,1963,0.0
Glam rock,1964,0.0
Glam rock,1965,0.0
Glam rock,1966,0.0
Glam rock,1967,0.0
Glam rock,1968,0.0
Glam rock,1969,0.0
Glam rock,1970,0.0
Glam rock,1971,4.55
Glam rock,1972,0.0
Glam rock,1973,1.56
Glam rock,1974,0.0
Glam rock,1975,0.0
Glam rock,1976,0.0
Glam rock,1977,0.0
Glam rock,1978,0.0
Glam rock,1979,0.0
Glam rock,1980,0.66
Glam rock,1981,0.0
Glam rock,1982,0.0
Glam rock,1983,0.0
Glam rock,1984,0.0
Glam rock,1985,1.47
Glam rock,1986,0.7
Glam rock,1987,0.0
Glam rock,1988,0.0
Glam rock,1989,1.09
Glam rock,1990,0.0
Glam rock,1991,0.47
Glam rock,1992,0.38
Glam rock,1993,0.46
Glam rock,1994,0.35
Glam rock,1995,1.05
Glam rock,1996,0.69
Glam rock,1997,0.0
Glam rock,1998,0.33
Glam rock,1999,0.27
Glam rock,2000,0.28
Glam rock,2001,0.85
Glam rock,2002,0.24
Glam rock,2003,0.0
Glam rock,2004,0.2
Glam rock,2005,0.55
Glam rock,2006,0.45
Glam rock,2007,0.28
Glam rock,2008,0.31
Glam rock,2009,0.32
Glam rock,2010,0.0
Glam rock,2011,0.0
Glam rock,2012,0.0
Glam rock,2013,1.01
Glam rock,2014,0.0
Glam rock,2015,0.0
Glam rock,2016,0.0
Glam rock,2017,0.0
Glam rock,2018,0.0
Glam rock,2019,0.0
Glam rock,2020,0.0
Hard rock,1954,0.0
Hard rock,1955,0.0
Hard rock,1956,0.0
Hard rock,1957,0.0
Hard rock,1958,0.0
Hard rock,1959,0.0
Hard rock,1960,0.0
Hard rock,1961,0.0
Hard rock,1962,0.0
Hard rock,1963,0.0
Hard rock,1964,3.97
Hard rock,1965,0.78
Hard rock,1966,1.94
Hard rock,1967,8.57
Hard rock,1968,6.0
Hard rock,1969,17.39
Hard rock,1970,10.14
Hard rock,1971,6.82
Hard rock,1972,16.98
Hard rock,1973,12.5
Hard rock,1974,5.45
Hard rock,1975,13.33
Hard rock,1976,9.38
Hard rock,1977,11.36
Hard rock,1978,3.08
Hard rock,1979,8.25
Hard rock,1980,7.95
Hard rock,1981,5.45
Hard rock,1982,2.63
Hard rock,1983,17.16
Hard rock,1984,8.22
Hard rock,1985,11.76
Hard rock,1986,5.63
Hard rock,1987,15.33
Hard rock,1988,10.81
Hard rock,1989,7.07
Hard rock,1990,6.56
Hard rock,1991,7.01
Hard rock,1992,4.17
Hard rock,1993,4.17
Hard rock,1994,4.26
Hard rock,1995,5.94
Hard rock,1996,8.65
Hard rock,1997,6.9
Hard rock,1998,6.84
Hard rock,1999,6.17
Hard rock,2000,5.23
Hard rock,2001,5.32
Hard rock,2002,5.31
Hard rock,2003,3.46
Hard rock,2004,5.28
Hard rock,2005,4.19
Hard rock,2006,2.93
Hard rock,2007,4.21
Hard rock,2008,4.6
Hard rock,2009,4.43
Hard rock,2010,3.33
Hard rock,2011,3.59
Hard rock,2012,9.63
Hard rock,2013,7.07
Hard rock,2014,2.38
Hard rock,2015,7.14
Hard rock,2016,25.0
Hard rock,2017,0.0
Hard rock,2018,0.0
Hard rock,2019,0.0
Hard rock,2020,0.0
Heavy metal,1954,0.0
Heavy metal,1955,0.0
Heavy metal,1956,0.0
Heavy metal,1957,0.0
Heavy metal,1958,0.0
Heavy metal,1959,0.0
Heavy metal,1960,0.0
Heavy metal,1961,0.0
Heavy metal,1962,0.0
Heavy metal,1963,0.0
Heavy metal,1964,0.79
Heavy metal,1965,0.0
Heavy metal,1966,0.0
Heavy metal,1967,0.95
Heavy metal,1968,6.0
Heavy metal,1969,6.52
Heavy metal,1970,1.45
Heavy metal,1971,4.55
Heavy metal,1972,11.32
Heavy metal,1973,4.69
Heavy metal,1974,0.0
Heavy metal,1975,4.44
Heavy metal,1976,6.25
Heavy metal,1977,4.55
Heavy metal,1978,4.62
Heavy metal,1979,5.15
Heavy metal,1980,5.96
Heavy metal,1981,14.55
Heavy metal,1982,14.47
Heavy metal,1983,14.18
Heavy metal,1984,10.27
Heavy metal,1985,13.97
Heavy metal,1986,9.86
Heavy metal,1987,8.0
Heavy metal,1988,11.71
Heavy metal,1989,8.15
